rownum,date,hallprint_id,pit_id,species,river,site,site_no,length,hallprint_color,hallprint1,hallprint2,sex,recap,event,manhours
1147,8/4/2022,,NA,,Neches,Rockland,2,83,Pink,R329,R329,NA,RECAP,3,4
331,8/3/2022,,NA,PLDO,Neches,Rockland,2,88,Pink,R330,R330,NA,NEW,1,4
3343,8/3/2022,,NA,,Neches,Rockland,2,87,Pink,R330,R330,NA,recap,2,4
305,8/3/2022,,NA,PLDO,Neches,Rockland,2,81,Pink,R331,R331,NA,NEW,1,4
3498,8/3/2022,,NA,,Neches,Rockland,2,84,Pink,R331,R331,NA,recap,2,4
66,8/3/2022,,NA,CYPU,Neches,Rockland,2,49,Pink,R332,R332,NA,NEW,1,4
63,8/3/2022,,NA,CYPU,Neches,Rockland,2,52,Pink,R333,R333,NA,NEW,1,4
3261,8/3/2022,,NA,,Neches,Rockland,2,54,Pink,R333,R333,NA,recap,2,4
68,8/3/2022,,NA,CYPU,Neches,Rockland,2,44,Pink,R334,R334,NA,NEW,1,4
3077,8/3/2022,,NA,,Neches,Rockland,2,46,Pink,R334,R334,NA,recap,2,4
69,8/3/2022,,NA,CYPU,Neches,Rockland,2,46,Pink,R335,R335,NA,NEW,1,4
3394,8/3/2022,,NA,,Neches,Rockland,2,49,Pink,R335,R335,NA,recap,2,4
1311,8/4/2022,,NA,,Neches,Rockland,2,51,Pink,R335,R335,NA,RECAP,3,4
295,8/3/2022,,NA,PLDO,Neches,Rockland,2,87,Pink,R336,R336,NA,NEW,1,4
3466,8/3/2022,,NA,,Neches,Rockland,2,84,Pink,R336,R336,NA,recap,2,4
1239,8/4/2022,,NA,,Neches,Rockland,2,86,Pink,R336,R336,NA,RECAP,3,4
298,8/3/2022,,NA,PLDO,Neches,Rockland,2,105,Pink,R337,R337,NA,NEW,1,4
3292,8/3/2022,,NA,,Neches,Rockland,2,101,Pink,R337,R337,NA,recap,2,4
326,8/3/2022,,NA,PLDO,Neches,Rockland,2,108,Pink,R338,R338,NA,NEW,1,4
3252,8/3/2022,,NA,,Neches,Rockland,2,108,Pink,R338,R338,NA,recap,2,4
901,8/4/2022,,NA,,Neches,Rockland,2,108,Pink,R338,R338,NA,RECAP,3,4
319,8/3/2022,,NA,PLDO,Neches,Rockland,2,87,Pink,R339,R339,NA,NEW,1,4
3456,8/3/2022,,NA,,Neches,Rockland,2,77,Pink,R339,R339,NA,recap,2,4
1038,8/4/2022,,NA,,Neches,Rockland,2,81,Pink,R339,R339,NA,RECAP,3,4
288,8/3/2022,,NA,PLDO,Neches,Rockland,2,84,Pink,R340,R340,NA,NEW,1,4
3482,8/3/2022,,NA,,Neches,Rockland,2,80,Pink,R340,R340,NA,recap,2,4
323,8/3/2022,,NA,PLDO,Neches,Rockland,2,77,Pink,R341,R341,NA,NEW,1,4
3317,8/3/2022,,NA,,Neches,Rockland,2,79,Pink,R341,R341,NA,recap,2,4
1030,8/4/2022,,NA,,Neches,Rockland,2,79,Pink,R341,R341,NA,RECAP,3,4
301,8/3/2022,,NA,PLDO,Neches,Rockland,2,85,Pink,R342,R342,NA,NEW,1,4
3008,8/3/2022,,NA,,Neches,Rockland,2,83,Pink,R342,R342,NA,recap,2,4
297,8/3/2022,,NA,PLDO,Neches,Rockland,2,90,Pink,R343,R343,NA,NEW,1,4
3006,8/3/2022,,NA,,Neches,Rockland,2,90,Pink,R343,R343,NA,recap,2,4
1016,8/4/2022,,NA,,Neches,Rockland,2,92,Pink,R343,R343,NA,RECAP,3,4
1033,8/4/2022,,NA,,Neches,Rockland,2,87,Pink,R343,R343,NA,RECAP,3,4
8,8/3/2022,,NA,MENE,Neches,Rockland,2,109,Pink,R344,R344,NA,NEW,1,4
3473,8/3/2022,,NA,,Neches,Rockland,2,110,Pink,R344,R344,NA,recap,2,4
1121,8/4/2022,,NA,,Neches,Rockland,2,109,Pink,R344,R344,NA,RECAP,3,4
5,8/3/2022,,NA,MENE,Neches,Rockland,2,137,Pink,R345,R345,NA,NEW,1,4
3512,8/3/2022,,NA,,Neches,Rockland,2,140,Pink,R345,R345,NA,recap,2,4
1093,8/4/2022,,NA,,Neches,Rockland,2,142,Pink,R345,R345,NA,RECAP,3,4
2,8/3/2022,,NA,MENE,Neches,Rockland,2,121,Pink,R346,R346,NA,NEW,1,4
3038,8/3/2022,,NA,,Neches,Rockland,2,124,Pink,R346,R346,NA,recap,2,4
824,8/4/2022,,NA,,Neches,Rockland,2,122,Pink,R346,R346,NA,RECAP,3,4
4,8/3/2022,,NA,MENE,Neches,Rockland,2,134,Pink,R347,R347,NA,NEW,1,4
3518,8/3/2022,,NA,,Neches,Rockland,2,133,Pink,R347,R347,M,recap,2,4
1004,8/4/2022,,NA,,Neches,Rockland,2,135,Pink,R347,R347,NA,RECAP,3,4
1,8/3/2022,,NA,MENE,Neches,Rockland,2,133,Pink,R348,R348,NA,NEW,1,4
3390,8/3/2022,,NA,,Neches,Rockland,2,133,Pink,R348,R348,NA,recap,2,4
1125,8/4/2022,,NA,,Neches,Rockland,2,134,Pink,R348,R348,NA,RECAP,3,4
26,8/3/2022,,NA,LATE,Neches,Rockland,2,84,Pink,R349,R349,NA,NEW,1,4
3098,8/3/2022,,NA,,Neches,Rockland,2,85,Pink,R349,R349,NA,recap,2,4
31,8/3/2022,,NA,LATE,Neches,Rockland,2,88,Pink,R350,R350,NA,NEW,1,4
3276,8/3/2022,,NA,,Neches,Rockland,2,92,Pink,R350,R350,NA,recap,2,4
32,8/3/2022,,NA,LATE,Neches,Rockland,2,102,Pink,R351,R351,NA,NEW,1,4
3325,8/3/2022,,NA,,Neches,Rockland,2,102,Pink,R351,R351,NA,recap,2,4
1279,8/4/2022,,NA,,Neches,Rockland,2,114,Pink,R351,R351,NA,RECAP,3,4
29,8/3/2022,,NA,LATE,Neches,Rockland,2,111,Pink,R352,R352,NA,NEW,1,4
3458,8/3/2022,,NA,,Neches,Rockland,2,112,Pink,R352,R352,NA,recap,2,4
34,8/3/2022,,NA,LATE,Neches,Rockland,2,103,Pink,R353,R353,NA,NEW,1,4
3475,8/3/2022,,NA,,Neches,Rockland,2,103,Pink,R353,R353,NA,recap,2,4
33,8/3/2022,,NA,LATE,Neches,Rockland,2,97,Pink,R354,R354,NA,NEW,1,4
3191,8/3/2022,,NA,,Neches,Rockland,2,99,Pink,R354,R354,NA,recap,2,4
30,8/3/2022,,NA,LATE,Neches,Rockland,2,87,Pink,R355,R355,NA,NEW,1,4
3336,8/3/2022,,NA,,Neches,Rockland,2,78,Pink,R355,R355,NA,recap,2,4
915,8/4/2022,,NA,,Neches,Rockland,2,89,Pink,R355,R355,NA,RECAP,3,4
27,8/3/2022,,NA,LATE,Neches,Rockland,2,79,Pink,R356,R356,NA,NEW,1,4
3014,8/3/2022,,NA,,Neches,Rockland,2,80,Pink,R356,R356,NA,recap,2,4
988,8/4/2022,,NA,,Neches,Rockland,2,82,Pink,R356,R356,NA,RECAP,3,4
28,8/3/2022,,NA,LATE,Neches,Rockland,2,118,Pink,R357,R357,NA,NEW,1,4
3308,8/3/2022,,NA,,Neches,Rockland,2,107,Pink,R357,R357,NA,recap,2,4
881,8/4/2022,,NA,,Neches,Rockland,2,106,Pink,R357,R357,NA,RECAP,3,4
1008,8/4/2022,,NA,,Neches,Rockland,2,107,Pink,R357,R357,NA,RECAP,3,4
283,8/3/2022,,NA,AMPL,Neches,Rockland,2,21,Pink,R358,R358,NA,NEW,1,4
398,8/3/2022,,NA,OBRE,Neches,Rockland,2,23,Pink,R358,R358,NA,NEW,1,4
3255,8/3/2022,,NA,,Neches,Rockland,2,24,Pink,R358,R358,NA,recap,2,4
275,8/3/2022,,NA,AMPL,Neches,Rockland,2,70,Pink,R359,R359,NA,NEW,1,4
3301,8/3/2022,,NA,,Neches,Rockland,2,69,Pink,R359,R359,NA,recap,2,4
274,8/3/2022,,NA,AMPL,Neches,Rockland,2,82,Pink,R360,R360,NA,NEW,1,4
3173,8/3/2022,,NA,,Neches,Rockland,2,80,Pink,R360,R360,NA,recap,2,4
886,8/4/2022,,NA,,Neches,Rockland,2,83,Pink,R360,R360,NA,RECAP,3,4
272,8/3/2022,,NA,AMPL,Neches,Rockland,2,74,Pink,R361,R361,NA,NEW,1,4
3389,8/3/2022,,NA,,Neches,Rockland,2,72,Pink,R361,R361,NA,recap,2,4
268,8/3/2022,,NA,AMPL,Neches,Rockland,2,96,Pink,R362,R362,NA,NEW,1,4
3053,8/3/2022,,NA,,Neches,Rockland,2,95,Pink,R362,R362,NA,recap,2,4
1222,8/4/2022,,NA,,Neches,Rockland,2,96,Pink,R362,R362,NA,RECAP,3,4
316,8/3/2022,,NA,PLDO,Neches,Rockland,2,73,Pink,R363,R363,NA,NEW,1,4
3374,8/3/2022,,NA,,Neches,Rockland,2,74,Pink,R363,R363,NA,recap,2,4
1277,8/4/2022,,NA,,Neches,Rockland,2,76,Pink,R363,R363,NA,RECAP,3,4
271,8/3/2022,,NA,AMPL,Neches,Rockland,2,62,Pink,R364,R364,NA,NEW,1,4
3483,8/3/2022,,NA,,Neches,Rockland,2,64,Pink,R364,R364,NA,recap,2,4
1200,8/4/2022,,NA,,Neches,Rockland,2,66,Pink,R364,R364,NA,RECAP,3,4
276,8/3/2022,,NA,AMPL,Neches,Rockland,2,85,Pink,R365,R365,NA,NEW,1,4
3357,8/3/2022,,NA,,Neches,Rockland,2,83,Pink,R365,R365,NA,recap,2,4
1141,8/4/2022,,NA,,Neches,Rockland,2,85,Pink,R365,R365,NA,RECAP,3,4
73,8/3/2022,,NA,CYPU,Neches,Rockland,2,45,Pink,R366,R366,NA,NEW,1,4
3322,8/3/2022,,NA,,Neches,Rockland,2,44,Pink,R366,R366,NA,recap,2,4
960,8/4/2022,,NA,,Neches,Rockland,2,48,Pink,R366,R366,NA,RECAP,3,4
74,8/3/2022,,NA,CYPU,Neches,Rockland,2,41,Pink,R367,R367,NA,NEW,1,4
3257,8/3/2022,,NA,,Neches,Rockland,2,42,Pink,R367,R367,NA,recap,2,4
1240,8/4/2022,,NA,,Neches,Rockland,2,42,Pink,R367,R367,NA,RECAP,3,4
72,8/3/2022,,NA,CYPU,Neches,Rockland,2,60,Pink,R368,R368,NA,NEW,1,4
3046,8/3/2022,,NA,,Neches,Rockland,2,61,Pink,R368,R368,NA,recap,2,4
976,8/4/2022,,NA,,Neches,Rockland,2,62,Pink,R368,R368,NA,RECAP,3,4
992,8/4/2022,,NA,,Neches,Rockland,2,111,Pink,R368,R368,NA,RECAP,3,4
46,8/3/2022,,NA,CYPU,Neches,Rockland,2,48,Pink,R369,R369,NA,NEW,1,4
3103,8/3/2022,,NA,,Neches,Rockland,2,48,Pink,R369,R369,NA,recap,2,4
902,8/4/2022,,NA,,Neches,Rockland,2,47,Pink,R369,R369,NA,RECAP,3,4
44,8/3/2022,,NA,CYPU,Neches,Rockland,2,41,Pink,R370,R370,NA,NEW,1,4
3522,8/3/2022,,NA,,Neches,Rockland,2,40,Pink,R370,R370,M,recap,2,4
76,8/3/2022,,NA,CYPU,Neches,Rockland,2,27,Pink,R371,R371,NA,NEW,1,4
1314,8/4/2022,,NA,,Neches,Rockland,2,28,Pink,R371,R371,NA,RECAP,3,4
78,8/3/2022,,NA,CYPU,Neches,Rockland,2,30,Pink,R372,R372,NA,NEW,1,4
954,8/4/2022,,NA,,Neches,Rockland,2,30,Pink,R372,R372,NA,RECAP,3,4
79,8/3/2022,,NA,CYPU,Neches,Rockland,2,41,Pink,R373,R373,NA,NEW,1,4
1203,8/4/2022,,NA,,Neches,Rockland,2,45,Pink,R373,R373,NA,RECAP,3,4
122,8/3/2022,,NA,AMPL,Neches,Rockland,2,88,Pink,R374,R374,NA,NEW,1,4
3346,8/3/2022,,NA,,Neches,Rockland,2,85,Pink,R374,R374,NA,recap,2,4
946,8/4/2022,,NA,,Neches,Rockland,2,88,Pink,R374,R374,NA,RECAP,3,4
234,8/3/2022,,NA,PLDO,Neches,Rockland,2,102,Pink,R375,R375,NA,NEW,1,4
3033,8/3/2022,,NA,,Neches,Rockland,2,101,Pink,R375,R375,NA,recap,2,4
212,8/3/2022,,NA,PLDO,Neches,Rockland,2,76,Pink,R376,R376,NA,NEW,1,4
3035,8/3/2022,,NA,,Neches,Rockland,2,75,Pink,R376,R376,NA,recap,2,4
1152,8/4/2022,,NA,,Neches,Rockland,2,79,Pink,R376,R376,NA,RECAP,3,4
128,8/3/2022,,NA,AMPL,Neches,Rockland,2,72,Pink,R377,R377,NA,NEW,1,4
3439,8/3/2022,,NA,,Neches,Rockland,2,71,Pink,R377,R377,NA,recap,2,4
1168,8/4/2022,,NA,,Neches,Rockland,2,72,Pink,R377,R377,NA,RECAP,3,4
208,8/3/2022,,NA,PLDO,Neches,Rockland,2,73,Pink,R378,R378,NA,NEW,1,4
3392,8/3/2022,,NA,,Neches,Rockland,2,72,Pink,R378,R378,NA,recap,2,4
245,8/3/2022,,NA,PLDO,Neches,Rockland,2,82,Pink,R379,R379,NA,NEW,1,4
3373,8/3/2022,,NA,,Neches,Rockland,2,80,Pink,R379,R379,NA,recap,2,4
223,8/3/2022,,NA,PLDO,Neches,Rockland,2,90,Pink,R380,R380,NA,NEW,1,4
243,8/3/2022,,NA,PLDO,Neches,Rockland,2,86,Pink,R381,R381,NA,NEW,1,4
3469,8/3/2022,,NA,,Neches,Rockland,2,84,Pink,R381,R381,NA,recap,2,4
1221,8/4/2022,,NA,,Neches,Rockland,2,84,Pink,R381,R381,NA,RECAP,3,4
241,8/3/2022,,NA,PLDO,Neches,Rockland,2,80,Pink,R382,R382,NA,NEW,1,4
3315,8/3/2022,,NA,,Neches,Rockland,2,79,Pink,R382,R382,NA,recap,2,4
1035,8/4/2022,,NA,,Neches,Rockland,2,79,Pink,R382,R382,NA,RECAP,3,4
240,8/3/2022,,NA,PLDO,Neches,Rockland,2,87,Pink,R383,R383,NA,NEW,1,4
3104,8/3/2022,,NA,,Neches,Rockland,2,89,Pink,R383,R383,NA,recap,2,4
102,8/3/2022,,NA,CYPU,Neches,Rockland,2,75,Pink,R384,R384,NA,NEW,1,4
3188,8/3/2022,,NA,,Neches,Rockland,2,75,Pink,R384,R384,NA,recap,2,4
970,8/4/2022,,NA,,Neches,Rockland,2,76,Pink,R384,R384,NA,RECAP,3,4
233,8/3/2022,,NA,PLDO,Neches,Rockland,2,89,Pink,R385,R385,NA,NEW,1,4
3555,8/3/2022,,NA,,Neches,Rockland,2,84,Pink,R385,R385,NA,recap,2,4
943,8/4/2022,,NA,,Neches,Rockland,2,89,Pink,R385,R385,NA,RECAP,3,4
396,8/3/2022,,NA,TRVE,Neches,Rockland,2,78,Pink,R386,R386,NA,NEW,1,4
1303,8/4/2022,,NA,,Neches,Rockland,2,78,Pink,R386,R386,NA,RECAP,3,4
103,8/3/2022,,NA,CYPU,Neches,Rockland,2,84,Pink,R387,R387,NA,NEW,1,4
3184,8/3/2022,,NA,,Neches,Rockland,2,86,Pink,R387,RR387,NA,recap,2,4
1021,8/4/2022,,NA,,Neches,Rockland,2,185,Pink,R387,R387,NA,RECAP,3,4
104,8/3/2022,,NA,AMPL,Neches,Rockland,2,74,Pink,R388,R388,NA,NEW,1,4
918,8/4/2022,,NA,,Neches,Rockland,2,74,Pink,R388,R388,NA,RECAP,3,4
117,8/3/2022,,NA,AMPL,Neches,Rockland,2,87,Pink,R389,R389,NA,NEW,1,4
3464,8/3/2022,,NA,,Neches,Rockland,2,86,Pink,R389,R389,NA,recap,2,4
969,8/4/2022,,NA,,Neches,Rockland,2,89,Pink,R389,R389,NA,RECAP,3,4
202,8/3/2022,,NA,PLDO,Neches,Rockland,2,88,Pink,R390,R390,NA,NEW,1,4
3110,8/3/2022,,NA,,Neches,Rockland,2,86,Pink,R390,R390,NA,recap,2,4
981,8/4/2022,,NA,,Neches,Rockland,2,88,Pink,R390,R390,NA,RECAP,3,4
206,8/3/2022,,NA,PLDO,Neches,Rockland,2,78,Pink,R391,R391,NA,NEW,1,4
3018,8/3/2022,,NA,,Neches,Rockland,2,76,Pink,R391,R391,NA,recap,2,4
1037,8/4/2022,,NA,,Neches,Rockland,2,78,Pink,R391,R391,NA,RECAP,3,4
131,8/3/2022,,NA,AMPL,Neches,Rockland,2,80,Pink,R392,R392,NA,NEW,1,4
3493,8/3/2022,,NA,,Neches,Rockland,2,76,Pink,R392,R392,NA,recap,2,4
912,8/4/2022,,NA,,Neches,Rockland,2,79,Pink,R392,R392,NA,RECAP,3,4
150,8/3/2022,,NA,AMPL,Neches,Rockland,2,80,Pink,R393,R393,NA,NEW,1,4
3074,8/3/2022,,NA,,Neches,Rockland,2,79,Pink,R393,R393,NA,recap,2,4
141,8/3/2022,,NA,AMPL,Neches,Rockland,2,84,Pink,R394,R394,NA,NEW,1,4
3037,8/3/2022,,NA,,Neches,Rockland,2,85,Pink,R394,R394,NA,recap,2,4
1041,8/4/2022,,NA,,Neches,Rockland,2,87,Pink,R394,R394,NA,RECAP,3,4
143,8/3/2022,,NA,AMPL,Neches,Rockland,2,79,Pink,R395,R395,NA,NEW,1,4
3044,8/3/2022,,NA,,Neches,Rockland,2,80,Pink,R395,R395,NA,recap,2,4
134,8/3/2022,,NA,AMPL,Neches,Rockland,2,79,Pink,R396,R396,NA,NEW,1,4
3057,8/3/2022,,NA,,Neches,Rockland,2,76,Pink,R396,R396,NA,recap,2,4
136,8/3/2022,,NA,AMPL,Neches,Rockland,2,86,Pink,R397,R397,NA,NEW,1,4
3313,8/3/2022,,NA,,Neches,Rockland,2,82,Pink,R397,R397,NA,recap,2,4
1146,8/4/2022,,NA,,Neches,Rockland,2,83,Pink,R397,R397,NA,RECAP,3,4
142,8/3/2022,,NA,AMPL,Neches,Rockland,2,79,Pink,R398,R398,NA,NEW,1,4
3476,8/3/2022,,NA,,Neches,Rockland,2,72,Pink,R398,R398,NA,recap,2,4
1275,8/4/2022,,NA,,Neches,Rockland,2,78,Pink,R398,R398,NA,RECAP,3,4
132,8/3/2022,,NA,AMPL,Neches,Rockland,2,89,Pink,R399,R399,NA,NEW,1,4
3310,8/3/2022,,NA,,Neches,Rockland,2,87,Pink,R399,R399,NA,recap,2,4
1207,8/4/2022,,NA,,Neches,Rockland,2,54,Pink,R399,R399,NA,RECAP,3,4
145,8/3/2022,,NA,AMPL,Neches,Rockland,2,66,Pink,R400,R400,NA,NEW,1,4
3062,8/3/2022,,NA,,Neches,Rockland,2,68,Pink,R400,R400,NA,recap,2,4
898,8/4/2022,,NA,,Neches,Rockland,2,48,Pink,R400,R400,NA,RECAP,3,4
1296,8/4/2022,,NA,,Neches,Rockland,2,67,Pink,R400,R400,NA,RECAP,3,4
45,8/3/2022,,NA,CYPU,Neches,Rockland,2,50,Pink,R401,R401,NA,NEW,1,4
3490,8/3/2022,,NA,,Neches,Rockland,2,54,Pink,R401,R401,NA,recap,2,4
49,8/3/2022,,NA,CYPU,Neches,Rockland,2,45,Pink,R402,R402,NA,NEW,1,4
3378,8/3/2022,,NA,,Neches,Rockland,2,45,Pink,R402,R402,NA,recap,2,4
56,8/3/2022,,NA,CYPU,Neches,Rockland,2,43,Pink,R403,R403,NA,NEW,1,4
3556,8/3/2022,,NA,,Neches,Rockland,2,43,Pink,R403,R403,NA,recap,2,4
51,8/3/2022,,NA,CYPU,Neches,Rockland,2,40,Pink,R404,R404,NA,NEW,1,4
3375,8/3/2022,,NA,,Neches,Rockland,2,42,Pink,R404,R404,NA,recap,2,4
1050,8/4/2022,,NA,,Neches,Rockland,2,43,Pink,R404,R404,NA,RECAP,3,4
58,8/3/2022,,NA,CYPU,Neches,Rockland,2,43,Pink,R405,R405,NA,NEW,1,4
3284,8/3/2022,,NA,,Neches,Rockland,2,45,Pink,R405,R405,NA,recap,2,4
1233,8/4/2022,,NA,,Neches,Rockland,2,45,Pink,R405,R405,NA,RECAP,3,4
64,8/3/2022,,NA,CYPU,Neches,Rockland,2,43,Pink,R406,R406,NA,NEW,1,4
3024,8/3/2022,,NA,,Neches,Rockland,2,43,Pink,R406,R406,NA,recap,2,4
841,8/4/2022,,NA,,Neches,Rockland,2,43,Pink,R406,R406,NA,RECAP,3,4
50,8/3/2022,,NA,CYPU,Neches,Rockland,2,51,Pink,R407,R407,NA,NEW,1,4
3462,8/3/2022,,NA,,Neches,Rockland,2,50,Pink,R407,R407,NA,recap,2,4
48,8/3/2022,,NA,CYPU,Neches,Rockland,2,47,Pink,R408,R408,NA,NEW,1,4
3451,8/3/2022,,NA,,Neches,Rockland,2,48,Pink,R408,R408,NA,recap,2,4
42,8/3/2022,,NA,CYPU,Neches,Rockland,2,42,Pink,R409,R409,NA,NEW,1,4
57,8/3/2022,,NA,CYPU,Neches,Rockland,2,51,Pink,R410,R410,NA,NEW,1,4
3059,8/3/2022,,NA,,Neches,Rockland,2,53,Pink,R410,R410,NA,recap,2,4
54,8/3/2022,,NA,CYPU,Neches,Rockland,2,50,Pink,R411,R411,NA,NEW,1,4
829,8/4/2022,,NA,,Neches,Rockland,2,51,Pink,R411,R411,NA,RECAP,3,4
75,8/3/2022,,NA,CYPU,Neches,Rockland,2,49,Pink,R412,R412,NA,NEW,1,4
984,8/4/2022,,NA,,Neches,Rockland,2,51,Pink,R412,R412,NA,RECAP,3,4
318,8/3/2022,,NA,PLDO,Neches,Rockland,2,74,Pink,R413,R413,NA,NEW,1,4
3034,8/3/2022,,NA,,Neches,Rockland,2,72,Pink,R413,R413,NA,recap,2,4
303,8/3/2022,,NA,PLDO,Neches,Rockland,2,80,Pink,R414,R414,NA,NEW,1,4
3330,8/3/2022,,NA,,Neches,Rockland,2,77,Pink,R414,R414,NA,recap,2,4
1145,8/4/2022,,NA,,Neches,Rockland,2,82,Pink,R414,R414,NA,RECAP,3,4
327,8/3/2022,,NA,PLDO,Neches,Rockland,2,78,Pink,R415,R415,NA,NEW,1,4
3245,8/3/2022,,NA,,Neches,Rockland,2,80,Pink,R415,R415,NA,recap,2,4
855,8/4/2022,,NA,,Neches,Rockland,2,82,Pink,R415,R415,NA,RECAP,3,4
11,8/3/2022,,NA,FUCH,Neches,Rockland,2,58,Pink,R416,R416,NA,NEW,1,4
3549,8/3/2022,,NA,,Neches,Rockland,2,57,Pink,R416,R416,NA,recap,2,4
1188,8/4/2022,,NA,,Neches,Rockland,2,60,Pink,R416,R416,NA,RECAP,3,4
466,8/3/2022,,NA,POPU,Neches,Rockland,2,116,Pink,R417,R417,NA,NEW,1,4
3550,8/3/2022,,NA,,Neches,Rockland,2,114,Pink,R417,R417,NA,recap,2,4
1000,8/4/2022,,NA,,Neches,Rockland,2,115,Pink,R417,R417,NA,RECAP,3,4
420,8/3/2022,,NA,POPU,Neches,Rockland,2,122,Pink,R418,R418,NA,NEW,1,4
3440,8/3/2022,,NA,,Neches,Rockland,2,123,Pink,R418,R418,NA,recap,2,4
1282,8/4/2022,,NA,,Neches,Rockland,2,122,Pink,R418,R418,NA,RECAP,3,4
461,8/3/2022,,NA,POPU,Neches,Rockland,2,125,Pink,R419,R419,NA,NEW,1,4
3063,8/3/2022,,NA,,Neches,Rockland,2,124,Pink,R419,R419,NA,recap,2,4
1011,8/4/2022,,NA,,Neches,Rockland,2,135,Pink,R419,R419,NA,RECAP,3,4
427,8/3/2022,,NA,POPU,Neches,Rockland,2,119,Pink,R420,R420,NA,NEW,1,4
3304,8/3/2022,,NA,,Neches,Rockland,2,118,Pink,R420,R420,NA,recap,2,4
1096,8/4/2022,,NA,,Neches,Rockland,2,118,Pink,R420,R420,NA,RECAP,3,4
462,8/3/2022,,NA,POPU,Neches,Rockland,2,76,Pink,R421,R421,NA,NEW,1,4
3505,8/3/2022,,NA,,Neches,Rockland,2,73,Pink,R421,R421,NA,recap,2,4
430,8/3/2022,,NA,POPU,Neches,Rockland,2,66,Pink,R422,R422,NA,NEW,1,4
3247,8/3/2022,,NA,,Neches,Rockland,2,69,Pink,R422,R422,NA,recap,2,4
1178,8/4/2022,,NA,,Neches,Rockland,2,71,Pink,R422,R422,NA,RECAP,3,4
475,8/3/2022,,NA,POPU,Neches,Rockland,2,102,Pink,R423,R423,NA,NEW,1,4
3273,8/3/2022,,NA,,Neches,Rockland,2,104,Pink,R423,R423,NA,recap,2,4
856,8/4/2022,,NA,,Neches,Rockland,2,102,Pink,R423,R423,NA,RECAP,3,4
433,8/3/2022,,NA,POPU,Neches,Rockland,2,105,Pink,R424,R424,NA,NEW,1,4
3293,8/3/2022,,NA,,Neches,Rockland,2,104,Pink,R424,R424,NA,recap,2,4
1283,8/4/2022,,NA,,Neches,Rockland,2,104,Pink,R424,R424,NA,RECAP,3,4
187,8/3/2022,,NA,CYPU,Neches,Rockland,2,55,Pink,R425,R425,NA,NEW,1,4
3017,8/3/2022,,NA,,Neches,Rockland,2,55,Pink,R425,R425,NA,recap,2,4
835,8/4/2022,,NA,,Neches,Rockland,2,53,Pink,R425,R425,NA,RECAP,3,4
184,8/3/2022,,NA,CYPU,Neches,Rockland,2,39,Pink,R426,R426,NA,NEW,1,4
164,8/3/2022,,NA,CYPU,Neches,Rockland,2,40,Pink,R427,R427,NA,NEW,1,4
3186,8/3/2022,,NA,,Neches,Rockland,2,42,Pink,R427,R427,NA,recap,2,4
1166,8/4/2022,,NA,,Neches,Rockland,2,40,Pink,R427,R427,NA,RECAP,3,4
171,8/3/2022,,NA,CYPU,Neches,Rockland,2,45,Pink,R428,R428,NA,NEW,1,4
168,8/3/2022,,NA,CYPU,Neches,Rockland,2,50,Pink,R429,R429,NA,NEW,1,4
3036,8/3/2022,,NA,,Neches,Rockland,2,50,Pink,R429,R429,NA,recap,2,4
156,8/3/2022,,NA,CYPU,Neches,Rockland,2,46,Pink,R430,R430,NA,NEW,1,4
1211,8/4/2022,,NA,,Neches,Rockland,2,46,Pink,R430,R430,NA,RECAP,3,4
186,8/3/2022,,NA,CYPU,Neches,Rockland,2,43,Pink,R431,R431,NA,NEW,1,4
3083,8/3/2022,,NA,,Neches,Rockland,2,44,Pink,R431,R431,NA,recap,2,4
192,8/3/2022,,NA,CYPU,Neches,Rockland,2,52,Pink,R432,R432,NA,NEW,1,4
3253,8/3/2022,,NA,,Neches,Rockland,2,53,Pink,R432,R432,NA,recap,2,4
980,8/4/2022,,NA,,Neches,Rockland,2,52,Pink,R432,R432,NA,RECAP,3,4
176,8/3/2022,,NA,CYPU,Neches,Rockland,2,47,Pink,R433,R433,NA,NEW,1,4
3067,8/3/2022,,NA,,Neches,Rockland,2,45,Pink,R433,R433,NA,recap,2,4
905,8/4/2022,,NA,,Neches,Rockland,2,47,Pink,R433,R433,NA,RECAP,3,4
162,8/3/2022,,NA,CYPU,Neches,Rockland,2,45,Pink,R434,R434,NA,NEW,1,4
3055,8/3/2022,,NA,,Neches,Rockland,2,44,Pink,R434,R434,NA,recap,2,4
194,8/3/2022,,NA,CYPU,Neches,Rockland,2,45,Pink,R435,R435,NA,NEW,1,4
3085,8/3/2022,,NA,,Neches,Rockland,2,47,Pink,R435,R435,NA,recap,2,4
190,8/3/2022,,NA,CYPU,Neches,Rockland,2,58,Pink,R436,R436,NA,NEW,1,4
3068,8/3/2022,,NA,,Neches,Rockland,2,59,Pink,R436,R436,NA,recap,2,4
977,8/4/2022,,NA,,Neches,Rockland,2,57,Pink,R436,R436,NA,RECAP,3,4
158,8/3/2022,,NA,CYPU,Neches,Rockland,2,45,Pink,R437,R437,NA,NEW,1,4
3278,8/3/2022,,NA,,Neches,Rockland,2,47,Pink,R437,R437,NA,recap,2,4
987,8/4/2022,,NA,,Neches,Rockland,2,45,Pink,R437,R437,NA,RECAP,3,4
124,8/3/2022,,NA,AMPL,Neches,Rockland,2,83,Pink,R438,R438,NA,NEW,1,4
794,8/4/2022,,NA,,Neches,Rockland,2,82,Pink,R438,R438,NA,RECAP,3,4
